iter	Logloss
598	0.06199791473
599	0.06198535991
600	0.06195616274
601	0.06195546535
602	0.06195545341
603	0.06195545341
604	0.06194727412
605	0.06194383509
606	0.06191053251
607	0.06188981868
608	0.06183885619
609	0.06177835705
610	0.06175146828
611	0.06171929799
612	0.0616843566
613	0.06166790111
614	0.06161789012
615	0.06159508879
616	0.06157492878
617	0.06155054196
618	0.06155048088
619	0.06154511653
620	0.06152217308
621	0.06151256252
622	0.06150643172
623	0.06147551873
624	0.06145947599
625	0.06140493678
626	0.06140491758
627	0.06137353623
628	0.06129881522
629	0.0612697083
630	0.06121952654
631	0.06118538215
632	0.06115981795
633	0.06112281246
634	0.06110253095
635	0.06106895817
636	0.06105687087
637	0.06103897426
638	0.06101934812
639	0.0610186159
640	0.0609992213
641	0.06096248919
642	0.06093579634
643	0.06093560011
644	0.06092598204
645	0.06088724985
646	0.06088686839
647	0.06088680323
648	0.06088200056
649	0.06086121494
650	0.0608559707
651	0.06083357436
652	0.0608141425
653	0.06079984972
654	0.06078087854
655	0.06076844375
656	0.06074403603
657	0.06074402201
658	0.06074397006
659	0.0607095334
660	0.06069166753
661	0.06066283792
662	0.06065309474
663	0.06062586394
664	0.06056684718
665	0.06056679705
666	0.0605667888
667	0.06056673656
668	0.06056662814
669	0.06056655688
670	0.06056565891
671	0.06056255555
672	0.06053607514
673	0.06053080873
674	0.06053069788
675	0.06053047655
676	0.06052429605
677	0.060508483
678	0.06050842971
679	0.06050801346
680	0.06050790765
681	0.06050786777
682	0.06050000208
683	0.06049976706
684	0.06049976706
685	0.06049976706
686	0.06049966651
687	0.06046941547
688	0.06045548945
689	0.06043734174
690	0.06041733141
691	0.06039884589
692	0.06037867365
693	0.06036957375
694	0.06034533745
695	0.06031302402
696	0.06029379627
697	0.06029062718
698	0.06026500165
699	0.06022476515
700	0.06022476515
701	0.06022153827
702	0.06021583662
703	0.06021583662
704	0.06020339741
705	0.06017188863
706	0.06015741386
707	0.06015488462
708	0.06014733523
709	0.06011366449
710	0.06009800823
711	0.06009792139
712	0.06008374984
713	0.0600553563
714	0.06004457808
715	0.06003432995
716	0.06002100152
717	0.06000756473
718	0.06000307275
719	0.05997915023
720	0.05994083531
721	0.05991420993
722	0.05990920789
723	0.05989187991
724	0.05988474298
725	0.05988473332
726	0.0598581983
727	0.05982690864
728	0.05978245243
729	0.05976538346
730	0.05975068939
731	0.05972987123
732	0.05971392749
733	0.05970723276
734	0.05970722404
735	0.05968747807
736	0.05968735917
737	0.05968209812
738	0.05968204164
739	0.05966373642
740	0.05966371085
741	0.05963493961
742	0.05960949791
743	0.05960375245
744	0.05960350443
745	0.05957848085
746	0.05957289488
747	0.05954964047
748	0.05953593842
749	0.05951327711
750	0.05947644319
751	0.05944359316
752	0.05941462417
753	0.05940931773
754	0.05940929174
755	0.05937651033
756	0.05936260291
757	0.05936257405
758	0.05936253216
759	0.05936251059
760	0.05936250734
761	0.05932852037
762	0.0593084852
763	0.0593084852
764	0.05930845992
765	0.05930845346
766	0.05930835342
767	0.05930829054
768	0.05930826518
769	0.05930820775
770	0.05930821328
771	0.0592884881
772	0.05928840685
773	0.05928839297
774	0.05928817613
775	0.05928550382
776	0.05928547917
777	0.059272935
778	0.05927289779
779	0.05926619603
780	0.05926619603
781	0.05926341013
782	0.05926077306
783	0.05923332741
784	0.05919969515
785	0.05917168329
786	0.05915847722
787	0.05915847493
788	0.05914652258
789	0.05914630104
790	0.05914628178
791	0.05914625047
792	0.05914623689
793	0.05913938946
794	0.05913452401
795	0.05913446077
796	0.05910552493
797	0.05908400972
798	0.05908399205
799	0.05906455829
800	0.059040748
801	0.05901142843
802	0.05899012688
803	0.0589642201
804	0.05896412408
805	0.05896287317
806	0.05896284022
807	0.05896278344
808	0.05896276186
809	0.05896263627
810	0.05895727506
811	0.05895726863
812	0.05895628178
813	0.05895623671
814	0.05894204033
815	0.0589335059
816	0.05891270963
817	0.05890765686
818	0.05890762879
819	0.05890762879
820	0.05890762879
821	0.05890759482
822	0.05890750333
823	0.05890143218
824	0.05887395154
825	0.05884470456
826	0.05880572996
827	0.05876638796
828	0.05873823925
829	0.05873822644
830	0.05873693908
831	0.05871807291
832	0.05870733535
833	0.05869158243
834	0.05867381635
835	0.05865457571
836	0.05862803226
837	0.05859511491
838	0.05857097882
839	0.05854586352
840	0.05851910177
841	0.05849602839
842	0.05848632598
843	0.05841691636
844	0.05841674758
845	0.05838895601
846	0.05836056402
847	0.05836056402
848	0.05836040861
849	0.05836023467
850	0.05836014214
851	0.05836006531
852	0.05834166886
853	0.05834150368
854	0.05833873483
855	0.05831298719
856	0.05831280982
857	0.05829117367
858	0.05827699644
859	0.05825226601
860	0.058234371
861	0.05820944749
862	0.05820941768
863	0.05820393109
864	0.05820387003
865	0.05819284795
866	0.05815632371
867	0.05813985344
868	0.05811365282
869	0.0580902521
870	0.05806954866
871	0.05804006648
872	0.05801215582
873	0.05798582635
874	0.05798579027
875	0.05797241584
876	0.05794903751
877	0.05794377888
878	0.0579215123
879	0.05792151372
880	0.05790039044
881	0.05790012384
882	0.0578813569
883	0.05788134136
884	0.05787228969
885	0.05787227805
886	0.05785718988
887	0.05783834599
888	0.05783827974
889	0.05783720856
890	0.0578264861
891	0.05780381903
892	0.0578036928
893	0.05779420258
894	0.057786789
895	0.05778677913
896	0.05778672497
897	0.05778659088
898	0.05778619993
899	0.05778399237
900	0.05778394532
901	0.05778386872
902	0.05778377282
903	0.05778349692
904	0.05777503398
905	0.05771892121
906	0.05768920879
907	0.05768911563
908	0.05766834606
909	0.05764658067
910	0.05764653318
911	0.05763916906
912	0.0576391013
913	0.05763221774
914	0.05763213252
915	0.05762606784
916	0.05762604358
917	0.05762464135
918	0.05762464135
919	0.05762439046
920	0.05762435374
921	0.05762431919
922	0.05761245538
923	0.05757374052
924	0.05756001716
925	0.0575409313
926	0.05752737775
927	0.05752729942
928	0.05750146334
929	0.0574760611
930	0.05745785304
931	0.05745775823
932	0.0574577121
933	0.05743701986
934	0.05743697824
935	0.05743697824
936	0.05743691359
937	0.05743691359
938	0.05743017681
939	0.05743014263
940	0.05742992347
941	0.05742989778
942	0.05741392685
943	0.05741390708
944	0.05741389005
945	0.05741387656
946	0.05741149781
947	0.05741134043
948	0.05740878236
949	0.05740861317
950	0.05740858837
951	0.05740856899
952	0.05740855695
953	0.05740849015
954	0.0574084078
955	0.05740836315
956	0.05740046747
957	0.0573889752
958	0.05737954505
959	0.05737952357
960	0.05737938992
961	0.05737793559
962	0.05735349947
963	0.05733471317
964	0.05730954721
965	0.05728660434
966	0.05726976532
967	0.05725639885
968	0.05722165875
969	0.05721096602
970	0.05719101031
971	0.05717194748
972	0.0571427372
973	0.05714268405
974	0.0571425911
975	0.05712580695
976	0.05710547744
977	0.05707770545
978	0.05705990519
979	0.05705293094
980	0.05705259867
981	0.05703553498
982	0.05701773343
983	0.05700460236
984	0.05698502651
985	0.05696725823
986	0.05694812784
987	0.05693372724
988	0.05691385965
989	0.05688899538
990	0.05687471032
991	0.05684944487
992	0.05682677771
993	0.05681922249
994	0.05681917228
995	0.05680735082
996	0.05679044871
997	0.05679024201
998	0.05678789517
999	0.0567878076
